# Px, Py, Pz
-3.592560 -2.251240 2.466100
-4.757150 -1.493470 3.119160
-3.862520 -1.874040 2.354200
-4.536780 -2.162660 2.032120
-2.506780 -2.431770 2.800900
-2.775470 -2.093570 2.374970
-1.607060 -2.436000 1.443460
-1.327760 -1.371840 0.763265
-2.350390 -2.523740 0.828115
-1.124350 -0.933635 0.330986
-1.345570 -1.051870 -0.584001
-2.107980 -1.387100 -0.058486
-1.492200 -0.561533 -0.380995
-1.599850 0.878116 -0.067388
-1.507030 1.610020 -1.052720
-1.776990 1.139180 -0.587804
-2.510590 1.601960 -0.105956
-4.238010 1.663430 -0.227149
-3.287420 1.481190 -0.453451
-2.663160 0.863285 -0.026690
-3.656550 1.323530 -1.943970
-3.868440 0.965841 -2.276650
-3.633230 1.159090 -1.836330
-4.129090 1.590520 -1.023050
-4.206640 1.248510 -2.175790
-2.387690 1.147650 -1.112470
-3.000510 2.153750 -0.378455
-3.977790 0.927693 0.523397
-4.397350 0.793358 -0.142825
-3.490840 2.355060 -1.517200
-3.354370 1.771480 -2.140190
-2.855140 1.858790 -1.912610
-2.263080 1.562970 -2.225790
-2.639850 0.860739 -1.917270
-3.207330 0.923038 -3.166210
-3.850650 1.923630 -2.670370
-3.612900 1.457450 -2.235970
-4.508390 2.853440 -2.906840
-5.425910 2.617380 -1.037890
-4.841920 1.007800 -2.022380
-3.746400 0.365314 -2.521610
-4.293950 0.196216 -1.921940
-4.752910 0.934484 -2.933110
-5.909040 -0.337339 -2.095690
-4.783440 0.738273 -0.605188
-4.230790 0.004665 -1.383270
-4.664350 0.590770 -1.913450
-5.810300 0.659014 -2.003730
-5.314870 0.825142 -2.575440
-5.495410 -0.261913 -2.355060
-4.568140 -0.105958 -2.655530
-5.378020 -0.443717 -2.114350
-4.425320 0.030092 -2.760210
-5.410650 -0.191970 -3.146720
-5.597540 -0.167402 -2.074070
-4.460910 -0.322513 -4.658830
-4.027370 -2.260120 -5.795890
-3.843440 -0.398793 -5.947190
-4.448630 -0.148753 -4.645700
-5.211040 0.289455 -4.617310
-5.669170 0.273345 -4.997450
-4.793590 1.366760 -4.940230
-4.943630 -0.002549 -3.790040
-6.048050 -0.929394 -3.463290
-5.987030 0.230126 -3.354380
-5.523390 -0.746304 -4.332930
-7.292750 -0.925145 -4.373210
-5.795890 -2.121960 -3.739180
-6.965580 -1.857510 -3.303100
-7.824620 -1.248940 -2.971690
-7.819530 -1.523980 -3.068740
-6.853270 -1.554920 -2.600010
-8.152630 -1.024320 -1.664270
-8.251380 -1.385410 -1.459570
-6.426070 -1.866410 -1.032380
-7.841150 -2.007970 -1.504490
-8.443800 -2.426250 -2.192740
-7.691120 -2.591120 -1.958800
-6.735040 -3.695960 -1.172650
-6.234090 -3.784110 -1.662580
-7.228760 -4.769870 -0.197062
-6.802850 -4.365990 -1.859630
-6.404890 -4.022710 -1.808780
-7.818680 -2.313100 -1.995680
-7.961080 -2.147820 -1.785900
-7.821230 -1.587550 -1.555780
-8.162820 -1.752840 -2.531360
-9.365560 -1.589250 -2.526270
-8.834530 -0.416593 -1.982110
-8.600600 -0.227163 -2.096540
-8.162810 -0.399231 -2.103740
-9.859290 -1.651980 -1.673590
-9.108310 -1.069670 -1.608310
-8.738750 -0.740808 -2.897090
-9.096450 -0.358103 -3.560760
-9.169330 -0.392863 -2.051190
-9.007020 -0.293274 -2.458040
-10.153000 -0.423373 -2.452950
-8.821390 -1.014170 -2.149930
-9.359620 -1.742670 -1.071790
-8.668410 -2.240630 -1.347690
-7.280460 -2.009230 -2.652990
-6.883350 -2.133400 -1.813010
-6.254860 -2.052880 -2.459320
-6.866830 -3.367520 -2.417780
-6.727400 -3.370490 -2.941170
-5.459390 -3.157730 -4.416850
-5.840380 -2.823360 -3.823080
-5.549240 -1.950330 -5.278430
-5.868360 -3.595520 -4.555010
-6.744780 -3.511180 -5.434380
-8.466250 -3.327250 -5.525500
-7.500830 -2.141870 -5.406430
-6.899880 -2.469480 -5.725960
-6.654940 -2.722920 -5.571700
-6.640530 -3.589160 -6.165020
-5.969230 -2.175370 -5.610680
-5.701810 -3.225540 -6.291320
-5.592470 -2.648330 -5.458970
-4.966080 -3.362010 -6.977010
-5.806060 -2.705110 -6.028140
-4.297330 -1.695630 -6.351920
-4.470660 -2.611890 -5.207240
-4.518140 -3.527290 -5.889120
-4.543990 -2.479220 -6.364630
-3.246310 -2.471600 -5.702660
-4.295640 -1.740130 -6.844360
-3.653160 -1.088740 -7.164330
-4.714790 -1.252330 -5.871320
-4.780890 -2.109250 -5.740790
-5.422090 -2.615270 -5.289880
-4.012960 -2.476260 -5.497960
-5.063130 -2.858960 -6.626960
-5.106360 -2.093570 -6.003130
-5.668740 -3.098410 -6.531200
-5.719610 -3.467530 -5.308090
-6.156960 -2.901350 -4.560510
-6.022620 -2.561450 -4.709270
-4.516020 -2.924220 -4.728330
-2.884800 -2.942450 -4.240540
-4.777910 -3.197580 -5.022460
-5.323360 -3.886240 -3.673920
-6.059070 -3.883270 -4.755030
-6.642210 -3.839630 -3.665440
-6.269690 -2.418210 -4.614330
-5.354700 -2.031270 -5.156800
-4.619840 -1.534150 -4.177820
-6.155690 -1.669350 -3.968470
-5.283510 -1.630780 -4.710530
-6.935910 -0.901847 -4.519830
-6.209940 -1.092980 -4.078650
-5.804790 -1.375230 -4.218500
-7.043560 -2.169430 -5.149590
-7.053310 -1.996520 -3.678590
-6.654090 -2.907690 -4.233330
-6.421840 -3.002190 -4.761400
-6.433290 -2.075770 -3.855310
-7.564410 -3.260710 -3.608230
-6.152300 -3.210710 -3.859970
-5.321660 -4.006610 -4.730030
-5.005490 -3.982450 -4.048990
-5.752240 -2.560180 -4.475750
-5.358100 -2.774200 -4.863520
-5.084330 -2.492370 -4.402430
-4.721560 -3.865060 -5.265300
-5.947610 -2.525000 -4.618570
-5.728080 -2.376240 -3.803600
-5.889550 -3.567980 -5.233920
-6.034920 -1.464660 -4.733420
-7.066440 -2.226220 -4.357520
-6.999050 -1.104850 -3.876920
-6.924470 -2.536440 -3.980330
-5.971340 -1.170110 -4.137560
-6.230290 -0.005923 -4.911850
-6.916830 -0.610272 -4.492290
-5.793760 -0.766225 -6.020930
-5.416590 -0.641632 -5.057620
-5.328010 -1.201050 -4.417690
-4.607980 -1.131540 -5.890820
-4.669850 -1.145120 -6.126030
-5.913280 -1.608320 -4.725790
-4.499910 -1.390490 -4.887680
-3.590860 -1.195110 -6.525250
-6.209520 -0.907350 -5.147050
-6.454900 -1.965590 -6.104840
-5.804370 -1.510420 -5.666200
-4.983890 -1.912190 -4.441850
-4.257490 -2.261400 -5.504310
-3.586620 -3.344630 -4.703750
-4.166380 -3.548910 -6.120090
-3.906170 -3.260720 -5.381420
-3.093740 -2.275810 -5.943380
-3.891340 -2.547460 -4.127800
-2.836920 -2.870400 -5.690370
-2.603400 -2.601280 -5.112290
-2.914890 -2.912350 -5.038990
-2.782240 -3.220030 -4.349460
-3.622210 -2.154180 -5.081360
-2.785650 -2.472450 -4.795730
-4.141800 -2.011780 -6.386660
-2.455490 -2.199950 -5.066540
-2.744950 -2.567810 -6.533730
-3.455670 -2.276230 -4.872000
-2.622040 -3.091200 -4.744880
-2.984400 -3.210290 -5.551340
-3.403540 -2.765720 -5.092390
-3.620940 -2.573310 -3.682400
-4.311740 -2.543220 -4.352860
-4.526610 -2.921250 -3.945150
-4.949120 -2.093150 -3.091620
-3.734520 -1.611290 -3.734100
-4.215110 -1.587130 -3.473460
-3.247150 -0.716230 -3.217920
-2.462700 0.325897 -3.512460
-2.863200 -0.497118 -2.686040
-2.151210 0.041951 -2.826330
-2.370310 0.992963 -3.257750
-2.585180 0.150444 -2.719090
-2.686890 1.051880 -3.669690
-3.161130 1.556190 -2.691130
-3.951510 -0.194954 -3.911250
-3.817170 0.404730 -3.182310
-3.397610 -0.432700 -2.071110
-3.301840 -1.174770 -2.476690
-1.969820 -0.638238 -2.339810
-1.252760 -1.498560 -1.310810
-1.912610 -0.424648 -1.842700
-2.741990 -1.781230 -1.243000
-1.098060 -1.863880 -0.324626
-0.839121 -2.862340 0.098322
-1.364630 -2.032550 -1.017970
-1.115010 -1.834640 0.357679
-1.209100 -0.463211 -0.961602
-0.419138 -1.721890 -0.700965
-0.691636 -1.075600 -0.268690
-0.884470 -0.447955 -1.002710
-0.469990 -0.745035 -1.393020
-0.240292 -1.583740 -0.859895
-1.347700 -0.447956 -0.129255
-0.370814 -1.145960 -1.425660
-0.134768 -0.425071 0.978559
-0.799710 -0.758599 -0.075866
-0.514914 -0.129264 -0.650955
-0.642061 1.106960 -0.859892
-0.902710 1.516780 0.026696
-0.979833 1.933800 -0.747159
-1.131120 1.516360 -0.004665
-0.733176 0.229687 0.041526
0.145357 2.299110 -0.477630
-0.577642 2.477110 0.170788
-0.264444 1.244270 1.360400
-0.966691 1.777410 0.008899
-1.805810 1.863450 0.086031
-1.485840 1.793520 -0.314463
-1.351500 2.874640 0.229280
-1.220130 3.054750 0.470414
-0.940824 3.421770 1.162470
-1.735880 2.602130 -0.396254
-2.360560 2.244450 -0.895489
-2.155020 2.769530 -0.464061
-2.518220 2.666980 -0.296243
-2.805130 3.187410 -1.558310
-1.014160 2.627550 -1.153150
-1.963040 0.945073 -1.939720
-2.849640 0.780643 -2.280890
-0.672997 0.948046 -1.374820
-1.579500 0.405153 -2.087210
-1.910500 1.011180 -1.320980
-2.168150 1.228170 -0.812002
-3.028050 -0.126291 -1.334540
-2.799620 0.076715 -2.590270
-3.409460 -0.489065 -1.715110
-4.392680 -0.639099 -1.673170
-3.597210 -1.111630 -1.773600
-4.196900 -0.310648 -1.893540
-3.998130 0.016958 -2.407610
-3.759110 0.556435 -2.392360
-4.706300 0.346244 -1.749020
-4.332930 0.800556 -2.659770
-4.539330 0.292421 -2.647480
-4.244780 -0.207660 -1.701560
-4.334640 0.264028 -2.769540
-4.059160 0.100015 -3.907010
-4.061280 0.601375 -3.512450
-3.606120 0.966688 -3.347600
-4.389720 1.787160 -4.133750
-4.649510 0.729366 -3.670960
-4.595260 0.592895 -3.431080
-4.446090 0.996350 -4.236310
-3.734950 1.265900 -4.686380
-3.570080 2.313950 -3.987960
-3.383200 1.526520 -4.296060
-2.782670 1.582470 -4.371910
-2.940320 1.413370 -4.420670
-3.961260 0.888294 -2.906430
-4.393530 -0.244104 -4.478720
-5.023300 0.341583 -3.968040
-5.717910 1.174770 -4.091800
-4.878360 0.841243 -4.336750
-5.743770 0.567468 -3.973550
-5.842510 1.709180 -3.288690
-6.304020 1.169270 -2.779280
-5.994230 -0.121622 -1.910490
-6.057800 1.336660 -2.095700
-5.849300 1.180710 -2.293600
-5.624260 1.259540 -1.546440
-4.919900 0.958630 -2.372000
-5.245800 0.989152 -2.983980
-5.003390 0.990427 -3.321320
-5.882770 0.772589 -2.274110
-4.801660 0.939986 -3.101780
-5.720030 2.833100 -1.571030
-5.808600 1.771910 -3.597630
-5.039410 0.911593 -1.397270
-5.222910 2.296150 -1.473550
-6.183660 2.324550 -1.378200
-6.260370 2.197410 -0.612817
-6.291300 2.454650 -1.092980
-5.517030 2.042290 -1.647740
-4.916510 2.399560 0.508553
-4.993650 1.735040 0.320821
-6.073060 0.855658 0.606039
-7.124930 1.477360 2.284280
-7.113060 0.295811 0.803099
-6.806230 0.280549 0.671724
-7.989470 -0.145787 1.968130
-6.573130 -0.241573 2.629260
-6.701980 -0.251742 1.132400
-7.491090 -1.170530 1.263350
-7.515670 -2.099510 1.262490
-7.368190 -1.173500 0.058487
-7.444040 -0.611120 1.221390
-6.131540 -1.468040 0.691639
-6.767240 0.055931 1.426090
-5.253850 -1.459150 1.116280
-4.104080 -1.490930 1.633750
-5.571700 -0.492023 3.130190
-5.225880 -1.762580 3.770130
-5.629340 -1.529060 2.811060
-6.198080 -1.787580 2.793690
-6.126890 -2.922100 2.232150
-5.126280 -2.218170 2.549580
-5.784880 -1.541790 3.208580
-6.781230 -1.829130 2.332600
-7.228750 -0.922617 2.355490
-6.504070 -1.761300 2.622900
-6.974480 -0.960756 3.415830
-6.927010 -1.673580 2.844980
-6.948200 -0.798017 3.122140
-6.114590 -0.731057 4.028640
-5.759020 0.079673 4.304120
-4.218510 -0.285642 4.453710
-6.000160 -0.642902 3.248430
-6.127720 -0.163163 4.680450
-5.801400 0.595438 4.478300
-5.699270 0.502202 3.542970
-5.922610 -0.302178 2.808510
-5.798430 1.747750 2.357170
-6.273080 1.402360 3.483630
-6.411250 1.161220 2.529230
-6.690110 2.565260 2.712750
-6.540070 2.238090 2.416500
-5.060180 2.908120 3.312850
-5.291990 2.631380 1.988040
-5.892510 3.043720 0.586958
-6.153580 1.632900 1.219280
-5.942520 1.586290 2.006270
-6.096360 1.844800 2.199950
-6.934210 2.389810 1.655780
-7.651710 1.609590 1.416340
-6.580350 1.834630 0.849720
-6.845220 1.000160 1.156990
-4.920320 0.360226 0.968382
-5.499660 -0.138581 -0.122056
-4.717330 -0.433973 -0.122048
-5.191130 -1.968120 1.583310
-5.295390 -1.390910 -0.050010
-5.391590 -1.683340 -0.177578
-7.354200 0.574245 0.217411
-6.036180 -0.314878 0.044066
-6.695610 1.311230 -0.064419
-7.019390 2.257580 1.042980
-6.966000 1.064590 1.801570
-7.288510 2.157140 1.854130
-7.558470 1.353180 2.283430
-7.839040 0.932783 3.127220
-7.120260 2.121550 1.709190
-6.715530 3.499310 1.378190
-8.093300 2.805550 2.831420
-7.214770 3.484060 2.166040
-7.228770 2.210540 2.648750
-7.768670 2.370730 2.616960
-7.002040 1.648580 1.981270
-6.747750 3.337430 2.967450
-6.925730 2.664430 2.002470
-6.266730 2.872100 3.207740
-7.797080 2.577970 2.836490
-6.100180 0.996354 3.401000
-5.969230 1.245980 3.067040
-5.332670 1.023050 2.709360
-4.721560 0.714956 2.298270
-5.755620 0.775983 0.753514
-5.807330 1.415930 0.915828
-6.176460 2.260540 1.108660
-5.974310 2.771660 2.864890
-5.354710 2.176210 2.920830
-4.949980 1.782070 1.913040
-5.517450 1.561280 1.925750
-5.197050 2.998810 0.716223
-5.270800 4.393100 1.032800
-4.824110 2.830140 0.101712
-4.801230 3.223430 0.741227
-5.374620 3.300560 0.732759
-4.869880 4.213850 0.176303
-6.381580 3.153920 1.252330
-6.065430 3.511600 1.232820
-5.399210 2.964060 -0.330983
-4.992780 2.748350 1.263350
-4.740200 2.661890 1.324790
-4.371500 2.589000 2.897940
-4.626620 1.178160 3.006860
-4.444390 2.524570 3.296310
-4.859290 1.632900 2.218590
-5.132650 2.000750 1.073490
-4.862680 1.114170 1.116290
-4.874550 1.468900 1.145110
-3.748090 1.714690 2.108830
-3.207310 1.315900 1.092550
-3.131030 2.107140 2.525420
-3.960840 2.716980 2.170280
-4.948290 2.556790 2.912780
-3.846410 2.376670 3.335720
-4.224870 3.189950 3.328100
-3.510350 2.416510 2.767410
-3.048820 3.001350 3.215370
-4.349450 2.018140 3.663760
-2.996690 2.803440 3.180620
-4.389720 3.356920 2.888200
-4.719440 4.134590 2.347840
-3.786230 4.402010 1.671480
-4.160440 2.997960 1.962620
-4.082460 3.625600 1.952440
-5.005510 3.395900 3.085260
-4.520680 2.311400 1.506180
-5.077540 2.796650 1.288780
-5.043220 2.997130 0.545014
-4.301150 2.442370 1.211640
-3.902350 3.145440 0.718337
-4.641880 2.708080 1.708760
-4.344800 3.442530 1.543910
-4.024830 3.207330 2.404220
-4.246480 2.975930 1.341330
-4.837670 3.306910 1.360400
-6.238770 3.943460 2.315650
-4.598230 2.967030 1.964310
-4.138410 2.723340 1.792670
-3.164510 3.380230 0.643328
-3.921850 2.742410 1.182820
-3.252660 2.047380 1.226060
-4.034580 1.225210 0.164016
-5.138580 1.437110 1.532460
-3.756990 1.557890 1.465080
-4.096030 1.592230 1.607050
-4.738510 1.082390 2.588570
-4.702490 -0.373369 1.546440
-2.472020 0.069076 2.118580
-3.265370 0.095783 0.770895
-3.718000 0.601784 0.069088
-3.065350 -0.811582 2.499990
-3.517540 -0.459830 1.991850
-3.207320 -0.850989 0.737845
-3.968030 -1.657900 1.574850
-3.715030 -2.208850 2.157570
-3.584500 -1.952450 2.288090
-3.817590 -2.366080 2.302500
-5.683570 -1.453630 2.520770
-5.652650 -1.049320 1.794790
-5.062290 -1.248090 2.998390
-4.829210 -2.734790 2.681810
-2.720380 -2.105860 2.734360
-3.405660 -3.214520 3.051360
-3.370490 -3.712490 1.566360
-3.291230 -2.303780 2.360990
-2.914050 -1.830400 1.746480
-2.348700 -1.365060 1.502370
-2.690700 -1.975760 3.423870
-2.183000 -2.961930 3.016600
-2.282160 -3.121290 2.558060
-2.981850 -3.993890 4.039660
-2.389380 -3.026360 4.211720
-1.757510 -2.660200 4.871580
-1.683760 -3.025510 3.806580
-2.840740 -3.045850 3.145860
-2.533480 -1.299790 1.796500
-3.737060 -3.000500 2.468210
-3.748080 -1.989740 0.523817
-3.175530 -2.196980 1.511270
-3.624340 -1.619770 1.673170
-2.580940 -0.757749 2.151220
-3.049230 -1.117130 0.255550
-1.827420 -3.104750 1.522710
-2.218590 -2.623740 -0.030527
-2.621210 -1.800300 1.059500
-3.683250 -2.009660 -0.096209
-3.330220 -1.836320 1.324380
-3.406510 -1.017970 1.559160
-3.743850 -1.101030 1.037030
-3.559490 0.657303 -0.170796
-1.592650 -0.194094 0.892100
-2.068570 0.716223 1.233670
-3.005590 0.727227 1.167570
-2.441930 2.764440 -0.079246
-3.284880 0.945920 1.288350
-4.034570 1.446850 0.320390
-2.592380 0.927696 1.518060
-2.753850 1.450250 1.181540
-2.244450 2.034240 1.413370
-1.949050 1.476100 0.845907
-1.685870 2.874640 1.407440
-2.394890 2.062630 1.991010
-1.323540 2.548740 1.482030
-2.830560 2.401260 2.377940
-2.578390 3.237410 2.502960
-2.461010 2.727150 3.008550
-1.385410 2.748770 2.741140
-1.549420 2.504650 2.884390
-1.659180 2.758940 3.962960
-0.875576 2.839040 2.044000
-1.924900 3.745970 1.951180
-1.833780 3.626450 2.942860
-2.092310 3.543810 3.532790
-1.845650 3.592550 3.260710
-1.816840 2.973810 2.963210
-1.979570 3.344620 2.826750
-1.852850 3.433210 1.844790
-1.497290 2.639010 2.422430
-0.851000 2.927610 1.901590
-0.142811 2.940760 0.617479
-0.954817 2.379650 0.885745
-1.008230 1.926600 0.633157
-1.728260 1.864310 1.396000
-2.027450 2.181310 1.304890
-1.772330 1.716810 0.017380
-1.047220 2.094410 0.626792
-1.583320 0.465746 0.065273
-1.601960 2.049490 1.730810
-0.110177 1.750720 -0.269955
0.433541 2.657220 1.028130
0.337347 2.554670 1.012460
-0.124173 1.756650 0.514500
-0.394978 2.155880 1.128570
-1.662570 1.813020 1.634170
0.270391 1.352780 1.429900
-0.115273 1.907110 1.616800
-1.710460 3.153920 3.117900
-1.280730 3.772250 2.924650
-1.153170 4.557130 3.768850
-1.564670 3.818010 2.533050
-1.326490 2.335130 2.906420
-1.223940 1.679520 3.496350
-2.639430 3.449730 4.615200
-2.896680 5.230960 5.409810
-2.776310 4.535090 4.137570
-2.411420 3.747240 3.976940
-1.758350 2.890320 3.841320
-0.848445 1.991870 2.836070
-1.122650 3.103910 3.193760
-2.728850 1.345150 3.813780
-2.844540 0.911592 4.695710
-1.937200 3.034830 3.808690
-2.525010 2.383880 3.477280
-2.613580 1.047620 3.093320
-3.609510 1.895660 3.057720
-2.712320 3.617550 2.347430
-2.606370 2.669950 2.764870
-0.739954 1.749440 2.532190
-1.516360 2.408880 3.503980
-1.434570 0.002113 3.303950
-1.355310 1.038730 2.521610
-1.027280 -0.686127 3.483210
-0.652225 -0.374222 3.290810
-0.946768 -0.430154 3.581540
-1.219700 1.048050 3.343780
-2.351670 -0.302170 2.220720
-2.835230 0.266146 3.225120
-1.337940 0.215296 1.963470
-1.080270 0.418713 0.544159
-0.758604 0.590780 1.537970
-0.414059 0.909058 1.421840
0.164854 -0.623840 1.987200
0.954831 0.262756 1.768940
2.417350 -0.764947 1.270120
1.244280 -0.753088 1.207400
0.522556 -0.561957 1.084080
-0.146631 0.958623 2.167740
-0.635275 0.789961 0.824299
-1.451100 -0.451773 2.127900
-0.517890 0.575090 2.631360
-0.757767 0.260214 1.944400
-0.402611 0.600524 2.736470
-0.309798 1.796910 3.340390
0.469992 1.288780 4.482110
-0.182230 1.393880 5.434820
0.623413 0.967960 4.828780
1.270550 1.683330 5.371660
1.281560 0.206390 6.909640
1.179440 0.203845 6.728670
2.034240 0.202151 5.476340
1.438800 1.743940 6.641380
1.764700 0.898022 7.798350
3.351420 0.730631 6.595170
3.297170 0.518316 6.012450
2.295720 -0.779377 5.980660
3.093310 -0.214017 6.003980
3.514990 0.029665 5.792930
4.195620 0.279278 5.836990
3.370910 -0.786571 5.317850
3.442520 -0.964146 4.824120
3.601890 -0.339465 4.253690
4.748690 -1.276060 4.497370
3.286150 -0.267835 3.603570
5.304280 -0.257244 4.279530
5.445410 -0.990415 3.683240
4.804190 -1.261220 3.287830
6.484570 -0.237763 3.202650
6.797320 0.029663 3.094580
5.748000 0.448376 3.606530
6.061610 0.173751 2.334710
5.482700 -0.160610 3.381090
6.201050 1.364640 3.972280
4.142650 -0.295807 3.473880
4.873280 -0.012291 3.807850
5.086450 -0.018657 4.447770
5.449650 0.100866 3.779450
5.311070 0.947197 3.434900
5.707740 0.230968 3.082720
5.162730 0.511098 3.914200
4.916930 1.205280 2.903040
3.678590 1.288780 3.750630
3.403970 1.126890 2.846240
3.794710 1.496430 2.772080
3.210710 1.153590 2.067290
3.681540 0.538649 1.695620
3.061530 1.486270 2.996690
2.297420 2.821230 3.470490
2.400410 3.366240 3.037370
3.098400 4.482960 3.984990
1.482020 3.221300 3.203090
1.802430 3.177230 2.702150
0.627654 2.294880 2.566530
0.231395 2.098650 2.601290
0.520001 3.385320 2.422020
2.191470 2.103330 1.828270
2.544500 2.491930 1.616790
1.613830 2.829290 1.871080
0.136043 4.326990 1.670200
-0.692073 4.156630 2.573730
-0.022466 4.736820 1.990580
0.447968 3.292510 2.477960
0.192402 3.242910 3.706970
0.356407 2.936510 3.539150
0.357684 4.418540 3.217910
-1.204860 4.332510 2.709780
-0.700127 4.014660 3.058560
-1.293440 4.732570 4.287580
-0.665791 4.104940 3.439560
-1.184100 3.015330 2.891590
-0.411088 3.225120 2.282160
0.355991 2.102470 2.385150
0.153427 1.846080 4.122730
0.501784 2.970420 2.609760
-0.773421 3.170870 3.795130
1.051030 3.842600 3.661630
0.544590 4.621120 3.918030
0.856919 3.891760 4.535930
1.294280 4.050690 4.296060
1.276490 4.768600 3.360730
2.842430 4.406670 4.349460
3.249700 4.052790 3.721820
1.776150 5.280540 2.575010
3.219190 3.725200 2.725460
2.759790 3.965920 1.515090
1.812600 3.958290 2.021520
2.434740 3.952790 2.453810
3.238260 3.787920 2.923380
3.328950 4.393110 3.120430
2.285130 3.728590 4.037550
1.623570 2.322000 2.302520
0.011009 2.575850 3.100510
0.766229 3.520090 2.600010
0.686127 2.402930 2.508900
1.573570 1.904130 1.448550
1.411260 2.665280 2.390240
0.522967 0.617060 2.082970
2.491520 0.050429 1.213760
1.735890 1.048910 0.541198
1.600270 0.134770 -0.679344
1.839720 0.538655 0.587389
2.842850 2.158420 -0.988302
2.316920 2.455910 -0.856075
1.713850 1.823190 -0.912447
2.083400 2.199520 -0.971775
1.885490 2.002880 -0.538649
2.394460 1.886760 -0.463213
2.385140 1.487110 -0.030518
2.972100 0.305978 -0.961601
1.880820 1.069670 -0.911172
1.774880 0.130950 -1.265480
2.187220 1.615100 -0.114855
2.599600 -0.164012 -1.250220
1.325650 0.793356 -0.368703
2.090610 0.654770 -0.494579
2.110100 -0.086881 -0.091962
1.803690 0.766239 -2.575860
1.682060 0.365738 -2.331330
1.117990 -0.330148 -1.829970
0.162316 -0.231385 -1.364640
0.447952 -0.909052 -1.364210
1.252750 0.236060 -1.576110
1.022200 0.745888 -2.048230
1.003570 0.068668 -0.991691
0.064413 -0.064835 -1.289200
0.033058 -0.889556 -0.754350
0.849720 -1.041700 -0.703080
-0.394125 -0.897188 -1.234110
0.022881 -0.848445 -0.834876
-0.201311 -1.700710 -1.361250
-0.915824 -2.127470 -0.952275
